series,time,samples,old_MAE,new_MAE,new_minus_old_MAE,old_RMSE,new_RMSE,old_bias,new_bias,old_corr,new_corr
load,10:20,334,146.37385598802393,150.6306147397814,4.256758751757474,202.85825629145222,202.6925040723987,-5.122890419161665,1.311162244038829,0.98673281005503,0.9866869451680921
load,10:30,334,157.03881736526944,163.0939457602488,6.055128394979363,209.24366873555138,213.00862479174617,-5.559895209580827,0.004477867241511959,0.9857185086581481,0.9851088937181939
load,10:40,334,147.27809925149703,151.91599033308543,4.637891081588407,199.27662871331,198.1799979483464,-3.8236157185628605,1.749100104775471,0.9870494905590902,0.9871196283471231
load,10:50,334,152.98649491017963,151.21972315376732,-1.7667717564123109,206.1795700411972,203.12313578463355,-1.4514347305388975,4.01447510049245,0.9862216854957951,0.9865706833484331
load,11:00,334,160.07097305389223,161.2504163922843,1.1794433383920762,208.94692894057476,208.55534239511712,-1.4177095808383215,3.653727241351103,0.9858872108509574,0.9858943009808165
load,11:10,334,152.38611811377245,152.9187361739544,0.5326180601819317,203.48545455752702,200.99366259865764,-5.225713922155714,0.12128538444682306,0.9865952185812021,0.9868663450312162
load,11:20,334,158.58298023952094,156.86070200155612,-1.7222782379648152,210.90526933130957,205.8340359606614,-5.73594461077845,-0.29576201191698304,0.9856760925597634,0.9862888574792371
load,11:30,334,178.0715419161677,175.79229172593173,-2.279250190235956,235.49604887556603,230.0137100316075,-2.716422155688628,2.314352656070892,0.9824900577717626,0.9832190405913398
load,11:40,334,169.31045898203593,161.97132751910812,-7.33913146292781,223.51573032138984,216.43800596674717,-2.895043712574847,1.7781324159124539,0.9843631954800175,0.9852870688229437
load,11:50,334,153.44585508982038,146.73721823205088,-6.7086368577695055,204.38862857756106,197.18938232150492,-4.581334730538897,-0.1749529045386032,0.9852556795411249,0.9862112698664967
load,12:00,334,160.9807784431138,160.75762287613352,-0.2231555669802674,216.69093013551355,209.97458342729232,-5.01143712574851,-0.9928665376853574,0.9799816740498508,0.9811039255597278
load,12:10,334,163.80640359281438,159.16060648326203,-4.645797109552348,224.25017956286038,213.64449415368824,-3.38704550898204,0.04683056536557247,0.9779273885792559,0.9798838870654294
load,12:20,334,146.0283729041916,146.05895189263197,0.030578988440367993,215.92689484505405,208.16733546726098,-2.155565119760473,1.3457887265413546,0.9803244383861879,0.9816356528096104
load,12:30,334,166.92799401197607,166.61936674097063,-0.3086272710054345,225.00552438460886,222.4145718148272,-2.4544910179640724,1.421200984159238,0.9785733165704122,0.9789583012186748
load,12:40,334,163.09424640718564,153.84330325541808,-9.250943151767558,213.42042405056375,200.52553985375587,-3.3281188622754883,0.10387413863809697,0.9798669851282469,0.9821352120607569
load,12:50,334,163.03432619760483,152.54682524005185,-10.487500957552982,222.65119045626903,204.13537136188094,-3.9297830838323264,-0.39294016748923394,0.9807381844364081,0.9837334639986814
load,13:00,334,178.35164670658682,175.48644756445452,-2.8651991421322975,243.00530628308618,231.9256545183199,-4.514161676646678,-0.5355397313122401,0.9813337572111447,0.9829257731857464
load,13:10,334,163.79108398203593,162.37329923050086,-1.4177847515350663,225.28468027251682,220.42878871712054,-5.394802245508996,-2.212130980481429,0.9842799549680411,0.9848901427959182
load,13:20,334,159.52387919161674,154.70942341373697,-4.814455777879772,213.86209450571397,205.69702947744364,-3.219463323353292,-0.33700291492227247,0.9852410414177698,0.9862957485059897
load,13:30,334,172.42324850299403,167.3118733247705,-5.11137517822354,231.8769735489072,215.28005858899215,-0.5862724550898409,2.6482989146337363,0.982635800679086,0.9849790614611943
load,13:40,334,171.3047714071856,162.4819935535901,-8.822777853595511,232.04171740616246,215.94264746666994,-3.665877095808385,-1.0461706522616343,0.9830123948944834,0.985244778343839
load,13:50,334,176.37164880239524,172.30570055724286,-4.065948245152384,240.39067196589943,229.68441568078407,-5.751502694610774,-3.7645430276817557,0.9819844102134162,0.9834835531623626
load,14:00,334,176.83010479041914,173.33384302160283,-3.4962617688163107,244.99355992559268,235.73541890845917,-4.711541916167651,-2.694970957148736,0.9811643070036484,0.9824640720085104
load,14:10,334,167.90008338323355,158.24726059972878,-9.652822783504774,234.65113275047577,217.5565929541455,-4.644342065868242,-2.3031320873782204,0.9828273374891872,0.9851614208208079
load,14:20,334,171.84642020958086,159.39833119486443,-12.44808901471643,245.39321026962656,223.76511756830814,-3.2983693113772645,-1.088940407592415,0.9814742939406151,0.984526635328091
load,14:30,334,187.82633233532937,182.15487758643624,-5.671454748893126,266.2287334872151,249.87687689984253,-1.5435778443113726,0.506026943048967,0.9782704538536059,0.980778300321404
load,14:40,334,171.77587904191617,169.81144276093457,-1.9644362809816016,245.98882226622396,231.94923529806636,-3.131781137724565,-0.2611872782395448,0.9811018313736075,0.9831242490550821
load,14:50,334,167.4379152694611,164.17135917233236,-3.2665560971287277,239.8510759104471,223.00384423010382,-4.320952095808368,-1.2834345295127114,0.9821309268553737,0.9844771911142158
load,15:00,334,187.43666167664674,180.65791139782934,-6.778750278817398,261.91179755630833,241.5224283700382,-3.094176646706603,-0.6571770251888622,0.9792018210057291,0.9822250757669075
load,15:10,334,166.95549026946105,163.3530362201611,-3.6024540492999506,245.4125890018258,226.91608399308203,-1.4455983532934134,1.1682792780078028,0.9816185140727959,0.9842289755297128
load,15:20,334,168.89374131736528,164.85251014861694,-4.0412311687483395,245.11191776617935,226.54523774497935,-2.6110092814371324,0.36573391436230507,0.9817574820252801,0.9843670817349938
load,15:30,334,190.15564371257483,182.64125951529022,-7.514384197284613,272.8095111485828,252.5198992758202,-5.6030089820359406,-2.856695346399915,0.977931639046946,0.9810200610139264
load,15:40,334,173.4391495508982,163.9382261302741,-9.500923420624105,247.71665925248723,224.4589921647599,-6.053361526946127,-4.095082030880548,0.98173983942125,0.9849538247331558
load,15:50,334,179.05141511976046,164.99137853996052,-14.060036579799942,245.45789692455656,220.60696399248337,-4.069956736526937,-1.7616599372491135,0.98203232637191,0.9854417186116325
load,16:00,334,188.298502994012,177.20794506058206,-11.090557933429949,260.8894242373428,237.4303660568791,-1.509730538922123,1.6939864677376086,0.9799297693028334,0.9833248299027765
load,16:10,334,177.44338562874256,172.21337945296477,-5.230006175777788,253.58276126522944,236.79326281961264,-0.5102787425149597,1.9800018295412594,0.9811870873357543,0.9835429255976542
load,16:20,334,177.95273038922156,168.25892725639957,-9.693803132821984,252.77513322747978,233.55894358298056,-1.8790459580838403,0.5442670637338884,0.9816070975022844,0.9842469229450206
load,16:30,334,192.79426646706585,179.6232052538279,-13.171061213237948,272.55043917262105,247.0381959686766,-3.1210628742515008,0.0640517842818668,0.9784287135860995,0.9822273832552368
